,日期,单品编码,批发价格(元/千克)
22110,2021-10-15,102900011008522,5.0
22111,2021-10-15,102900011009970,5.65
22112,2021-10-15,102900011012994,2.86
22113,2021-10-15,102900011013274,4.9
22114,2021-10-15,102900011016701,3.02
22115,2021-10-15,102900011021842,7.15
22116,2021-10-15,102900011022764,5.62
22117,2021-10-15,102900011023464,5.56
22118,2021-10-15,102900011027479,8.89
22119,2021-10-15,102900011029176,4.11
22120,2021-10-15,102900051000463,6.31
22121,2021-10-15,102900051004294,6.49
22122,2021-10-15,102900051009336,16.39
22123,2021-10-15,102900051010455,3.56
22124,2021-10-15,106930274220092,1.0
22125,2021-10-15,106949711300167,1.77
22126,2021-10-15,106958851400125,2.85
22127,2021-10-15,106971533450003,2.8
22128,2021-10-16,102900005115762,5.14
22129,2021-10-16,102900005115779,4.92
22130,2021-10-16,102900005115786,6.7
22131,2021-10-16,102900005115793,13.73
22132,2021-10-16,102900005115823,5.07
22133,2021-10-16,102900005115861,4.15
22134,2021-10-16,102900005115878,7.54
22135,2021-10-16,102900005115885,9.53
22136,2021-10-16,102900005115908,6.24
22137,2021-10-16,102900005115946,3.04
22138,2021-10-16,102900005115960,1.82
22139,2021-10-16,102900005115984,4.98
22140,2021-10-16,102900005116219,7.43
22141,2021-10-16,102900005116226,3.56
22142,2021-10-16,102900005116233,7.59
22143,2021-10-16,102900005116257,6.91
22144,2021-10-16,102900005116509,6.94
22145,2021-10-16,102900005116530,12.4
22146,2021-10-16,102900005116547,4.84
22147,2021-10-16,102900005116714,9.47
22148,2021-10-16,102900005116790,4.35
22149,2021-10-16,102900005116837,3.76
22150,2021-10-16,102900005116899,4.6
22151,2021-10-16,102900005116912,8.52
22152,2021-10-16,102900005116943,10.2
22153,2021-10-16,102900005117209,10.91
22154,2021-10-16,102900005118817,14.25
22155,2021-10-16,102900005118824,6.53
22156,2021-10-16,102900005118831,3.9
22157,2021-10-16,102900005119098,14.25
22158,2021-10-16,102900005119104,2.43
22159,2021-10-16,102900005119944,12.05
22160,2021-10-16,102900005119975,2.0
22161,2021-10-16,102900005122654,10.65
22162,2021-10-16,102900005123880,7.76
22163,2021-10-16,102900005125808,9.25
22164,2021-10-16,102900005125815,6.95
22165,2021-10-16,102900011000328,6.89
22166,2021-10-16,102900011001219,9.87
22167,2021-10-16,102900011001806,3.74
22168,2021-10-16,102900011002414,13.29
22169,2021-10-16,102900011006689,4.1
22170,2021-10-16,102900011008164,3.17
22171,2021-10-16,102900011008522,5.04
22172,2021-10-16,102900011009246,7.38
22173,2021-10-16,102900011009970,6.41
22174,2021-10-16,102900011012994,2.79
22175,2021-10-16,102900011013274,4.99
22176,2021-10-16,102900011016701,3.74
22177,2021-10-16,102900011021842,7.18
22178,2021-10-16,102900011022764,5.49
22179,2021-10-16,102900011023464,5.54
22180,2021-10-16,102900011029176,3.93
22181,2021-10-16,102900051000463,6.34
22182,2021-10-16,102900051004294,6.72
22183,2021-10-16,102900051009336,16.61
22184,2021-10-16,102900051010455,3.56
22185,2021-10-16,106949711300167,2.0
22186,2021-10-16,106958851400125,2.85
22187,2021-10-16,106971533450003,2.66
22188,2021-10-17,102900005115762,5.56
22189,2021-10-17,102900005115779,4.88
22190,2021-10-17,102900005115786,7.82
22191,2021-10-17,102900005115793,14.03
22192,2021-10-17,102900005115823,5.18
22193,2021-10-17,102900005115861,4.33
22194,2021-10-17,102900005115878,7.37
22195,2021-10-17,102900005115885,10.0
22196,2021-10-17,102900005115908,6.06
22197,2021-10-17,102900005115960,2.0
22198,2021-10-17,102900005115984,4.98
22199,2021-10-17,102900005116219,7.43
22200,2021-10-17,102900005116226,3.58
22201,2021-10-17,102900005116233,7.63
22202,2021-10-17,102900005116257,7.57
22203,2021-10-17,102900005116509,7.01
22204,2021-10-17,102900005116530,12.4
22205,2021-10-17,102900005116547,5.01
22206,2021-10-17,102900005116714,9.58
22207,2021-10-17,102900005116790,4.38
22208,2021-10-17,102900005116837,3.29
22209,2021-10-17,102900005116899,4.6
22210,2021-10-17,102900005116912,8.47
22211,2021-10-17,102900005116943,10.44
22212,2021-10-17,102900005117209,12.41
22213,2021-10-17,102900005118817,16.81
22214,2021-10-17,102900005118824,6.61
22215,2021-10-17,102900005118831,3.86
22216,2021-10-17,102900005119098,14.17
22217,2021-10-17,102900005119104,2.42
22218,2021-10-17,102900005119944,12.02
22219,2021-10-17,102900005119975,2.0
22220,2021-10-17,102900005122654,11.44
22221,2021-10-17,102900005123880,7.7
22222,2021-10-17,102900005125808,9.94
22223,2021-10-17,102900005125815,7.22
22224,2021-10-17,102900011000328,7.08
22225,2021-10-17,102900011001219,11.73
22226,2021-10-17,102900011001806,3.68
22227,2021-10-17,102900011002414,13.27
22228,2021-10-17,102900011006689,4.21
22229,2021-10-17,102900011006948,10.95
22230,2021-10-17,102900011008164,2.97
22231,2021-10-17,102900011008522,4.98
22232,2021-10-17,102900011009246,7.38
22233,2021-10-17,102900011009970,7.12
22234,2021-10-17,102900011012994,2.88
22235,2021-10-17,102900011013274,4.95
22236,2021-10-17,102900011016701,4.18
22237,2021-10-17,102900011021842,7.18
22238,2021-10-17,102900011022764,5.38
22239,2021-10-17,102900011023464,5.92
22240,2021-10-17,102900011027479,7.44
22241,2021-10-17,102900011029176,3.79
22242,2021-10-17,102900051000463,6.33
22243,2021-10-17,102900051004294,7.17
22244,2021-10-17,102900051009336,16.53
22245,2021-10-17,102900051010455,3.56
22246,2021-10-17,102900051010790,12.14
22247,2021-10-17,106949711300167,2.1
22248,2021-10-17,106958851400125,2.8
22249,2021-10-17,106971533450003,1.0
22250,2021-10-18,102900005115762,5.68
22251,2021-10-18,102900005115779,4.98
22252,2021-10-18,102900005115793,15.35
22253,2021-10-18,102900005115823,5.18
22254,2021-10-18,102900005115861,4.41
22255,2021-10-18,102900005115878,7.35
22256,2021-10-18,102900005115885,10.0
22257,2021-10-18,102900005115908,6.0
22258,2021-10-18,102900005115960,2.0
22259,2021-10-18,102900005115984,4.98
22260,2021-10-18,102900005116219,7.78
22261,2021-10-18,102900005116226,3.58
22262,2021-10-18,102900005116233,8.16
22263,2021-10-18,102900005116257,8.6
22264,2021-10-18,102900005116509,7.85
22265,2021-10-18,102900005116530,12.4
22266,2021-10-18,102900005116547,5.59
22267,2021-10-18,102900005116714,10.01
22268,2021-10-18,102900005116790,4.31
22269,2021-10-18,102900005116837,3.27
22270,2021-10-18,102900005116899,4.6
22271,2021-10-18,102900005116912,8.97
22272,2021-10-18,102900005116943,8.86
22273,2021-10-18,102900005117209,12.87
22274,2021-10-18,102900005118572,3.6
22275,2021-10-18,102900005118817,19.39
22276,2021-10-18,102900005118824,6.58
22277,2021-10-18,102900005118831,3.83
22278,2021-10-18,102900005119098,14.12
22279,2021-10-18,102900005119944,11.97
22280,2021-10-18,102900005119975,2.0
22281,2021-10-18,102900005122654,11.45
22282,2021-10-18,102900005123880,7.67
22283,2021-10-18,102900005125808,10.2
22284,2021-10-18,102900005125815,7.27
22285,2021-10-18,102900011000328,7.12
22286,2021-10-18,102900011000632,5.0
22287,2021-10-18,102900011001219,12.6
22288,2021-10-18,102900011001806,3.62
22289,2021-10-18,102900011002414,9.31
22290,2021-10-18,102900011006689,4.22
22291,2021-10-18,102900011006948,10.94
22292,2021-10-18,102900011008164,2.97
22293,2021-10-18,102900011008522,4.98
22294,2021-10-18,102900011009246,7.31
22295,2021-10-18,102900011009970,7.15
22296,2021-10-18,102900011012994,2.97
22297,2021-10-18,102900011013274,4.99
22298,2021-10-18,102900011016701,4.29
22299,2021-10-18,102900011021842,7.15
22300,2021-10-18,102900011022764,5.38
22301,2021-10-18,102900011029176,4.06
22302,2021-10-18,102900051000463,6.34
22303,2021-10-18,102900051004294,6.94
22304,2021-10-18,102900051009336,16.47
22305,2021-10-18,102900051010455,4.02
22306,2021-10-18,106949711300167,2.12
22307,2021-10-18,106958851400125,2.8
22308,2021-10-18,106971533450003,1.0
22309,2021-10-19,102900005115762,5.67
22310,2021-10-19,102900005115779,5.03
22311,2021-10-19,102900005115793,15.36
22312,2021-10-19,102900005115823,5.18
22313,2021-10-19,102900005115854,3.72
22314,2021-10-19,102900005115861,4.51
22315,2021-10-19,102900005115878,7.35
22316,2021-10-19,102900005115885,10.31
22317,2021-10-19,102900005115908,6.89
22318,2021-10-19,102900005115960,2.0
22319,2021-10-19,102900005115984,4.98
22320,2021-10-19,102900005116219,8.35
22321,2021-10-19,102900005116226,3.59
22322,2021-10-19,102900005116233,8.16
22323,2021-10-19,102900005116257,8.6
22324,2021-10-19,102900005116509,8.01
22325,2021-10-19,102900005116530,12.4
22326,2021-10-19,102900005116547,5.64
22327,2021-10-19,102900005116714,10.22
22328,2021-10-19,102900005116790,4.31
22329,2021-10-19,102900005116837,4.08
22330,2021-10-19,102900005116899,4.6
22331,2021-10-19,102900005116912,9.59
22332,2021-10-19,102900005116943,9.31
22333,2021-10-19,102900005117209,13.48
22334,2021-10-19,102900005118572,3.6
22335,2021-10-19,102900005118817,19.43
22336,2021-10-19,102900005118824,6.5
22337,2021-10-19,102900005118831,3.85
22338,2021-10-19,102900005119098,14.14
22339,2021-10-19,102900005119104,2.1
22340,2021-10-19,102900005119944,11.98
22341,2021-10-19,102900005119975,2.0
22342,2021-10-19,102900005122654,11.47
22343,2021-10-19,102900005123880,7.59
22344,2021-10-19,102900005125808,10.41
22345,2021-10-19,102900005125815,7.74
22346,2021-10-19,102900011000328,7.04
22347,2021-10-19,102900011001219,12.35
22348,2021-10-19,102900011001806,3.95
22349,2021-10-19,102900011006689,4.19
22350,2021-10-19,102900011006948,10.95
22351,2021-10-19,102900011008164,3.2
22352,2021-10-19,102900011008522,4.98
22353,2021-10-19,102900011009246,7.34
22354,2021-10-19,102900011009970,7.16
22355,2021-10-19,102900011012994,3.0
22356,2021-10-19,102900011013274,5.07
22357,2021-10-19,102900011016701,4.7
22358,2021-10-19,102900011021842,7.11
22359,2021-10-19,102900011022764,5.38
22360,2021-10-19,102900011027479,7.75
22361,2021-10-19,102900011029176,4.06
22362,2021-10-19,102900051000463,6.34
22363,2021-10-19,102900051004294,6.91
22364,2021-10-19,102900051009336,16.46
22365,2021-10-19,102900051010455,4.02
22366,2021-10-19,102900051010790,12.25
22367,2021-10-19,106949711300167,2.22
22368,2021-10-19,106958851400125,2.95
22369,2021-10-20,102900005115762,5.68
22370,2021-10-20,102900005115779,4.98
22371,2021-10-20,102900005115793,15.36
22372,2021-10-20,102900005115823,5.19
22373,2021-10-20,102900005115861,4.6
22374,2021-10-20,102900005115878,7.23
22375,2021-10-20,102900005115885,11.15
22376,2021-10-20,102900005115908,6.92
22377,2021-10-20,102900005115960,2.03
22378,2021-10-20,102900005115984,5.05
22379,2021-10-20,102900005116219,8.35
22380,2021-10-20,102900005116226,3.64
22381,2021-10-20,102900005116233,7.18
22382,2021-10-20,102900005116257,8.61
22383,2021-10-20,102900005116509,8.01
22384,2021-10-20,102900005116530,12.6
22385,2021-10-20,102900005116547,5.8
22386,2021-10-20,102900005116714,11.4
22387,2021-10-20,102900005116790,4.33
22388,2021-10-20,102900005116837,4.23
22389,2021-10-20,102900005116899,4.6
22390,2021-10-20,102900005116912,10.1
22391,2021-10-20,102900005116943,9.24
22392,2021-10-20,102900005117209,13.48
22393,2021-10-20,102900005118572,3.6
22394,2021-10-20,102900005118817,19.42
22395,2021-10-20,102900005118824,7.02
22396,2021-10-20,102900005118831,3.85
22397,2021-10-20,102900005119098,14.11
22398,2021-10-20,102900005119104,2.03
22399,2021-10-20,102900005119944,11.96
22400,2021-10-20,102900005119968,9.29
22401,2021-10-20,102900005119975,2.0
22402,2021-10-20,102900005122654,11.45
22403,2021-10-20,102900005123880,7.61
22404,2021-10-20,102900005125808,10.44
22405,2021-10-20,102900005125815,7.78
22406,2021-10-20,102900011000328,7.08
22407,2021-10-20,102900011001219,11.87
22408,2021-10-20,102900011001806,4.17
22409,2021-10-20,102900011006689,4.19
22410,2021-10-20,102900011006948,10.94
22411,2021-10-20,102900011008164,5.28
22412,2021-10-20,102900011008522,4.98
22413,2021-10-20,102900011009246,7.34
22414,2021-10-20,102900011009970,7.16
22415,2021-10-20,102900011012994,2.98
22416,2021-10-20,102900011013274,5.13
22417,2021-10-20,102900011016701,4.74
22418,2021-10-20,102900011021842,7.11
22419,2021-10-20,102900011022764,6.46
22420,2021-10-20,102900011023464,5.55
22421,2021-10-20,102900011027479,7.76
22422,2021-10-20,102900011029176,4.39
22423,2021-10-20,102900051000463,6.59
22424,2021-10-20,102900051004294,7.06
22425,2021-10-20,102900051009336,16.42
22426,2021-10-20,102900051010455,4.1
22427,2021-10-20,102900051010790,12.39
22428,2021-10-20,106949711300167,2.14
22429,2021-10-20,106958851400125,2.99
22430,2021-10-21,102900005115762,6.15
22431,2021-10-21,102900005115779,4.98
22432,2021-10-21,102900005115793,14.38
22433,2021-10-21,102900005115823,5.25
22434,2021-10-21,102900005115861,4.89
22435,2021-10-21,102900005115878,7.35
22436,2021-10-21,102900005115885,11.16
22437,2021-10-21,102900005115908,6.91
22438,2021-10-21,102900005115960,2.12
22439,2021-10-21,102900005115984,5.16
22440,2021-10-21,102900005116219,8.38
22441,2021-10-21,102900005116226,3.79
22442,2021-10-21,102900005116233,7.54
22443,2021-10-21,102900005116257,7.59
22444,2021-10-21,102900005116509,8.01
22445,2021-10-21,102900005116530,13.01
22446,2021-10-21,102900005116547,6.29
22447,2021-10-21,102900005116714,11.4
22448,2021-10-21,102900005116790,4.37
22449,2021-10-21,102900005116837,4.55
22450,2021-10-21,102900005116899,4.6
22451,2021-10-21,102900005116912,10.35
22452,2021-10-21,102900005116943,9.23
22453,2021-10-21,102900005117209,13.45
22454,2021-10-21,102900005118817,19.34
22455,2021-10-21,102900005118824,7.49
22456,2021-10-21,102900005118831,3.85
22457,2021-10-21,102900005119098,14.11
22458,2021-10-21,102900005119104,2.2
22459,2021-10-21,102900005119944,12.17
22460,2021-10-21,102900005119968,9.3
22461,2021-10-21,102900005119975,2.0
22462,2021-10-21,102900005122654,11.41
22463,2021-10-21,102900005123880,7.47
22464,2021-10-21,102900005125808,10.39
22465,2021-10-21,102900005125815,7.93
22466,2021-10-21,102900011000328,7.34
22467,2021-10-21,102900011001219,11.53
22468,2021-10-21,102900011001806,4.17
22469,2021-10-21,102900011006689,4.19
22470,2021-10-21,102900011006948,10.95
22471,2021-10-21,102900011008164,5.5
22472,2021-10-21,102900011008522,4.98
22473,2021-10-21,102900011009246,7.32
22474,2021-10-21,102900011009970,7.07
22475,2021-10-21,102900011011546,1.0
22476,2021-10-21,102900011012994,3.05
22477,2021-10-21,102900011013274,5.1
22478,2021-10-21,102900011016701,4.74
22479,2021-10-21,102900011021842,7.02
22480,2021-10-21,102900011022764,7.5
22481,2021-10-21,102900011023464,5.27
22482,2021-10-21,102900011027479,8.02
22483,2021-10-21,102900011029176,4.39
22484,2021-10-21,102900051000463,7.24
22485,2021-10-21,102900051004294,7.02
22486,2021-10-21,102900051009336,16.5
22487,2021-10-21,102900051010455,4.31
22488,2021-10-21,102900051010790,12.36
22489,2021-10-21,106930274220092,1.0
22490,2021-10-21,106949711300167,2.04
22491,2021-10-21,106958851400125,3.06
22492,2021-10-22,102900005115762,6.4
22493,2021-10-22,102900005115779,5.19
22494,2021-10-22,102900005115793,14.25
22495,2021-10-22,102900005115823,5.25
22496,2021-10-22,102900005115861,5.11
22497,2021-10-22,102900005115878,7.45
22498,2021-10-22,102900005115885,11.16
22499,2021-10-22,102900005115908,6.94
22500,2021-10-22,102900005115960,2.2
22501,2021-10-22,102900005115984,5.28
22502,2021-10-22,102900005116219,8.43
22503,2021-10-22,102900005116226,3.97
22504,2021-10-22,102900005116233,7.98
22505,2021-10-22,102900005116257,7.13
22506,2021-10-22,102900005116530,12.02
22507,2021-10-22,102900005116547,6.6
22508,2021-10-22,102900005116714,12.01
22509,2021-10-22,102900005116790,4.52
22510,2021-10-22,102900005116837,4.73
22511,2021-10-22,102900005116899,4.6
22512,2021-10-22,102900005116912,10.36
22513,2021-10-22,102900005116943,9.23
22514,2021-10-22,102900005117209,13.48
22515,2021-10-22,102900005118817,19.18
22516,2021-10-22,102900005118824,7.53
22517,2021-10-22,102900005118831,3.85
22518,2021-10-22,102900005119098,14.11
22519,2021-10-22,102900005119944,11.98
22520,2021-10-22,102900005119968,7.73
22521,2021-10-22,102900005119975,2.0
22522,2021-10-22,102900005122654,11.41
22523,2021-10-22,102900005123880,7.38
22524,2021-10-22,102900005125808,11.94
22525,2021-10-22,102900005125815,8.3
22526,2021-10-22,102900011000328,7.09
22527,2021-10-22,102900011001219,12.66
22528,2021-10-22,102900011001806,4.36
22529,2021-10-22,102900011006689,4.19
22530,2021-10-22,102900011006948,10.95
22531,2021-10-22,102900011008164,5.55
22532,2021-10-22,102900011008522,4.98
22533,2021-10-22,102900011009970,6.76
22534,2021-10-22,102900011012994,3.38
22535,2021-10-22,102900011013274,5.16
22536,2021-10-22,102900011016701,5.26
22537,2021-10-22,102900011021842,7.0
22538,2021-10-22,102900011022764,7.49
22539,2021-10-22,102900011023464,5.17
22540,2021-10-22,102900011027479,8.16
22541,2021-10-22,102900011029176,4.49
22542,2021-10-22,102900051004294,7.12
22543,2021-10-22,102900051009336,16.41
22544,2021-10-22,102900051010455,4.31
22545,2021-10-22,106949711300167,2.29
22546,2021-10-22,106958851400125,3.07
22547,2021-10-23,102900005115762,6.41
22548,2021-10-23,102900005115779,5.18
22549,2021-10-23,102900005115793,14.25
22550,2021-10-23,102900005115823,5.36
22551,2021-10-23,102900005115861,4.51
22552,2021-10-23,102900005115878,7.54
22553,2021-10-23,102900005115885,12.2
22554,2021-10-23,102900005115908,6.94
22555,2021-10-23,102900005115960,2.2
22556,2021-10-23,102900005115984,5.28
22557,2021-10-23,102900005116219,8.43
22558,2021-10-23,102900005116226,4.16
22559,2021-10-23,102900005116233,7.77
22560,2021-10-23,102900005116257,7.14
22561,2021-10-23,102900005116530,13.18
22562,2021-10-23,102900005116547,6.67
22563,2021-10-23,102900005116714,12.58
22564,2021-10-23,102900005116790,4.52
22565,2021-10-23,102900005116837,4.73
